Stockton,Stockton,HEF,EG
Stockton,Stockton,HEF,EG
StocktonCross,StocktonCross,HEF,EG
StocktononTeme,StocktononTeme,HEF,EG
StokeBliss,StokeBliss,HEF,EG
StokeEdith,StokeEdith,HEF,EG
StokeLacy,StokeLacy,HEF,EG
StokePrior,StokePrior,HEF,EG
StokePrior,StokePrior,HEF,EG
Stone,Stone,HEF,EG
Stourport,Stourport,HEF,EG
Strensham,Strensham,HEF,EG
Stretford,Stretford,HEF,EG
Suckley,Suckley,HEF,EG
Sutton,Sutton,HEF,EG
Tardebigg,Tardebigg,HEF,EG
Tardebigge,Tardebigge,HEF,EG
TedstoneDelamere,TedstoneDelamere,HEF,EG
Tenbury,Tenbury,HEF,EG
TenburyWells,TenburyWells,HEF,EG
Thornbury,Thornbury,HEF,EG
Throckmorton,Throckmorton,HEF,EG
Thruxton,Thruxton,HEF,EG
Titley,Titley,HEF,EG
Torton,Torton,HEF,EG
Turnastone,Turnastone,HEF,EG
Tyberton,Tyberton,HEF,EG
Ullingswick,Ullingswick,HEF,EG
Ullingwick,Ullingwick,HEF,EG
UpperArley,UpperArley,HEF,EG
UpperKinsham,UpperKinsham,HEF,EG
UpperSapey,UpperSapey,HEF,EG
Upton-on-Severn,Upton-on-Severn,HEF,EG
UptonBishop,UptonBishop,HEF,EG
UptonSnodsbury,UptonSnodsbury,HEF,EG
UptonuponSevern,UptonuponSevern,HEF,EG
UptonWarren,UptonWarren,HEF,EG
Vowchurch,Vowchurch,HEF,EG
Wacton,Wacton,HEF,EG
Wadborough,Wadborough,HEF,EG
Walford,Walford,HEF,EG
Welland,Welland,HEF,EG
Wellington,Wellington,HEF,EG
Weobley,Weobley,HEF,EG
Westhide,Westhide,HEF,EG
Weston,Weston,HEF,EG
WestonunderPenyard,WestonunderPenyard,HEF,EG
Whitbourne,Whitbourne,HEF,EG
Whitchurch,Whitchurch,HEF,EG
Whitney,Whitney,HEF,EG
Wick,Wick,HEF,EG
Wigmore,Wigmore,HEF,EG
Willersley,Willersley,HEF,EG
Wilton,Wilton,HEF,EG
Winfarton,Winfarton,HEF,EG
Winforton,Winforton,HEF,EG
Withington,Withington,HEF,EG
Wolverley,Wolverley,HEF,EG
Wooferton,Wooferton,HEF,EG
Woolhope,Woolhope,HEF,EG
Woonton,Woonton,HEF,EG
Worcester,Worcester,HEF,EG
Yarpole,Yarpole,HEF,EG
Yatton,Yatton,HEF,EG
Yazor,Yazor,HEF,EG

AbbotsLangley,AbbotsLangley,HER,EG
Albury,Albury,HER,EG
Aldbury,Aldbury,HER,EG
Aldenham,Aldenham,HER,EG
Anstey,Anstey,HER,EG
Ardeley,Ardeley,HER,EG
Arlesley,Arlesley,HER,EG
Ashwell,Ashwell,HER,EG
Aspenden,Aspenden,HER,EG
Aston,Aston,HER,EG
AstonEnd,AstonEnd,HER,EG
AyotSaintLawrence,AyotSaintLawrence,HER,EG
AyotSaintPeter,AyotSaintPeter,HER,EG
Baldock,Baldock,HER,EG
Barkway,Barkway,HER,EG
Barley,Barley,HER,EG
Bayford,Bayford,HER,EG
Benington,Benington,HER,EG
Bennington,Bennington,HER,EG
Berkhampstead,Berkhampstead,HER,EG
BishopsHatfield,BishopsHatfield,HER,EG
BishopsStortford,BishopsStortford,HER,EG
BishopsStrotford,BishopsStrotford,HER,EG
Borehamwood,Borehamwood,HER,EG
BourneEnd,BourneEnd,HER,EG
Bovingdon,Bovingdon,HER,EG
Bramfield,Bramfield,HER,EG
Braughing,Braughing,HER,EG
BrentPelham,BrentPelham,HER,EG
Broxbourne,Broxbourne,HER,EG
Buckland,Buckland,HER,EG
Buntingford,Buntingford,HER,EG
Bushey,Bushey,HER,EG
Bygrave,Bygrave,HER,EG
Caldecote,Caldecote,HER,EG
Caldecote,Caldecote,HER,EG
Chesfield,Chesfield,HER,EG
Cheshunt,Cheshunt,HER,EG
Chipperfield,Chipperfield,HER,EG
Chivesfield,Chivesfield,HER,EG
Clothall,Clothall,HER,EG
Codicote,Codicote,HER,EG
ColeGreen,ColeGreen,HER,EG
ColneyHeath,ColneyHeath,HER,EG
Cottered,Cottered,HER,EG
CroxleyGreen,CroxleyGreen,HER,EG
Cuffley,Cuffley,HER,EG
Datchworth,Datchworth,HER,EG
Digswell,Digswell,HER,EG
EastHyde,EastHyde,HER,EG
Elstree,Elstree,HER,EG
Essendon,Essendon,HER,EG
Flamstead,Flamstead,HER,EG
Flaunden,Flaunden,HER,EG
FurneuxPelham,FurneuxPelham,HER,EG
GardenCity,GardenCity,HER,EG
Garston,Garston,HER,EG
GoffsOak,GoffsOak,HER,EG
Graveley,Graveley,HER,EG
GreatAmwell,GreatAmwell,HER,EG
GreatGaddesden,GreatGaddesden,HER,EG
GreatHormead,GreatHormead,HER,EG
GreatMunden,GreatMunden,HER,EG
GreatOffley,GreatOffley,HER,EG
GreatWymondley,GreatWymondley,HER,EG
Harpenden,Harpenden,HER,EG
Hatfield,Hatfield,HER,EG
HemelHempstead,HemelHempstead,HER,EG
Hertford,Hertford,HER,EG
Hertingfordbury,Hertingfordbury,HER,EG
Hexton,Hexton,HER,EG
HighWelwyn,HighWelwyn,HER,EG
Hinxworth,Hinxworth,HER,EG
Hitchin,Hitchin,HER,EG
Hoddesdon,Hoddesdon,HER,EG
Holwell,Holwell,HER,EG
Hormead,Hormead,HER,EG
Hyde,Hyde,HER,EG
Ickleford,Ickleford,HER,EG
Ippollitts,Ippollitts,HER,EG
Kelshall,Kelshall,HER,EG
Kimpton,Kimpton,HER,EG
KingsbourneGreen,KingsbourneGreen,HER,EG
KingsLangley,KingsLangley,HER,EG
KingsWalden,KingsWalden,HER,EG
Knebworth,Knebworth,HER,EG
Leavesden,Leavesden,HER,EG
LeavesdenGreen,LeavesdenGreen,HER,EG
Leavesdon,Leavesdon,HER,EG
Letchworth,Letchworth,HER,EG
LeverstockGreen,LeverstockGreen,HER,EG
Lilley,Lilley,HER,EG
LittleAmwell,LittleAmwell,HER,EG
LittleBerkhampstead,LittleBerkhampstead,HER,EG
LittleGaddesden,LittleGaddesden,HER,EG
LittleHadham,LittleHadham,HER,EG
LittleHormead,LittleHormead,HER,EG
LittleMunden,LittleMunden,HER,EG
LittleWymondley,LittleWymondley,HER,EG
LondonColney,LondonColney,HER,EG
LondonOlney,LondonOlney,HER,EG
LongMarston,LongMarston,HER,EG
Markyate,Markyate,HER,EG
Markyatestreet,Markyatestreet,HER,EG
Meesden,Meesden,HER,EG
MuchHadham,MuchHadham,HER,EG
NewgateStreet,NewgateStreet,HER,EG
NewmillEnd,NewmillEnd,HER,EG
Newnham,Newnham,HER,EG
Northaw,Northaw,HER,EG
Northchurch,Northchurch,HER,EG
NorthMimms,NorthMimms,HER,EG
Norton,Norton,HER,EG
Offley,Offley,HER,EG
Panshanger,Panshanger,HER,EG
ParkStreet,ParkStreet,HER,EG
Pirton,Pirton,HER,EG
PottersBar,PottersBar,HER,EG
Preston,Preston,HER,EG
Puckeridge,Puckeridge,HER,EG
Puttenham,Puttenham,HER,EG
Radlett,Radlett,HER,EG
Radwell,Radwell,HER,EG
Redbourn,Redbourn,HER,EG
Reed,Reed,HER,EG
Rickmansworth,Rickmansworth,HER,EG
Ridge,Ridge,HER,EG
Royston,Royston,HER,EG
Rushden,Rushden,HER,EG
Sacomb,Sacomb,HER,EG
SaintAlbans,SaintAlbans,HER,EG
SaintPaulsWalden,SaintPaulsWalden,HER,EG
Sandon,Sandon,HER,EG
Sandridge,Sandridge,HER,EG
Sarratt,Sarratt,HER,EG
Sawbridgeworth,Sawbridgeworth,HER,EG
Sheephall,Sheephall,HER,EG
Shenley,Shenley,HER,EG
Shephall,Shephall,HER,EG
SouthMimms,SouthMimms,HER,EG
Standon,Standon,HER,EG
StansteadAbbots,StansteadAbbots,HER,EG
Stapleford,Stapleford,HER,EG
Stevenage,Stevenage,HER,EG
StockingPelham,StockingPelham,HER,EG
Tewin,Tewin,HER,EG
Therfield,Therfield,HER,EG
Thorley,Thorley,HER,EG
Thundridge,Thundridge,HER,EG
Tring,Tring,HER,EG
Walkern,Walkern,HER,EG
Wallington,Wallington,HER,EG
WalthamCross,WalthamCross,HER,EG
Ware,Ware,HER,EG
Watford,Watford,HER,EG
Watton,Watton,HER,EG
WattonatStone,WattonatStone,HER,EG
Welwyn,Welwyn,HER,EG
WelwynGardenCity,WelwynGardenCity,HER,EG
Westmill,Westmill,HER,EG
Weston,Weston,HER,EG
Wheathampstead,Wheathampstead,HER,EG
Whempstead,Whempstead,HER,EG
Whitwell,Whitwell,HER,EG
Widford,Widford,HER,EG
Wigginton,Wigginton,HER,EG
Wormley,Wormley,HER,EG
Wyddial,Wyddial,HER,EG
Wymondley,Wymondley,HER,EG

Aberarder,Aberarder,HIG,SL
Aberchalder,Aberchalder,HIG,SL
Achafubil,Achafubil,HIG,SL
Achagarve,Achagarve,HIG,SL
Achagate,Achagate,HIG,SL
Achanalt,Achanalt,HIG,SL
Achaneas,Achaneas,HIG,SL
Achany,Achany,HIG,SL
Achaphubuil,Achaphubuil,HIG,SL
Acharacle,Acharacle,HIG,SL
Acharn,Acharn,HIG,SL
Acharra,Acharra,HIG,SL
Acheniner,Acheniner,HIG,SL
Acheninver,Acheninver,HIG,SL
Achentee,Achentee,HIG,SL
Achentoul,Achentoul,HIG,SL
Achfarrie,Achfarrie,HIG,SL
Achfarry,Achfarry,HIG,SL
Achfary,Achfary,HIG,SL
Achiltibuie,Achiltibuie,HIG,SL
Achinduich,Achinduich,HIG,SL
Achintee,Achintee,HIG,SL
Achintoul,Achintoul,HIG,SL
Achintraid,Achintraid,HIG,SL
Achlain,Achlain,HIG,SL
Achlighness,Achlighness,HIG,SL
Achlyness,Achlyness,HIG,SL
Achmelvich,Achmelvich,HIG,SL
Achmore,Achmore,HIG,SL
Achnagarve,Achnagarve,HIG,SL
Achnahanat,Achnahanat,HIG,SL
Achnahannet,Achnahannet,HIG,SL
Achnasheen,Achnasheen,HIG,SL
Achness,Achness,HIG,SL
Achness,Achness,HIG,SL
Achriesgill,Achriesgill,HIG,SL
Achterneed,Achterneed,HIG,SL
Ackergill,Ackergill,HIG,SL
Advie,Advie,HIG,SL
AirdofSleat,AirdofSleat,HIG,SL
Airor,Airor,HIG,SL
Aitnoch,Aitnoch,HIG,SL
Allanfearn,Allanfearn,HIG,SL
Alligin,Alligin,HIG,SL
Alltsigh,Alltsigh,HIG,SL
Alness,Alness,HIG,SL
Altandhu,Altandhu,HIG,SL
Altandon,Altandon,HIG,SL
Altandow,Altandow,HIG,SL
Altgreshan,Altgreshan,HIG,SL
Altnaharra,Altnaharra,HIG,SL
Alvie,Alvie,HIG,SL
AnGallanach,AnGallanach,HIG,SL
Ankerville,Ankerville,HIG,SL
AnkervilleCorner,AnkervilleCorner,HIG,SL
Applecross,Applecross,HIG,SL
Aravar,Aravar,HIG,SL
Ardavasar,Ardavasar,HIG,SL
Ardcharnich,Ardcharnich,HIG,SL
Ardclach,Ardclach,HIG,SL
Ardersier,Ardersier,HIG,SL
Ardgour,Ardgour,HIG,SL
Ardheslaig,Ardheslaig,HIG,SL
Ardmair,Ardmair,HIG,SL
Ardmuir,Ardmuir,HIG,SL
Ardnarff,Ardnarff,HIG,SL
Ardnastang,Ardnastang,HIG,SL
Ardshealach,Ardshealach,HIG,SL
Ardshieloch,Ardshieloch,HIG,SL
Ardslignish,Ardslignish,HIG,SL
Ardtoe,Ardtoe,HIG,SL
Ardullie,Ardullie,HIG,SL
Ardvar,Ardvar,HIG,SL
Ardvasar,Ardvasar,HIG,SL
Ardvazar,Ardvazar,HIG,SL
Ardverikie,Ardverikie,HIG,SL
Arisaig,Arisaig,HIG,SL
Armadale,Armadale,HIG,SL
Arnisdale,Arnisdale,HIG,SL
Arnish,Arnish,HIG,SL
Astail,Astail,HIG,SL
Astel,Astel,HIG,SL
Astle,Astle,HIG,SL
Auchingill,Auchingill,HIG,SL
Auchintoul,Auchintoul,HIG,SL
Auchness,Auchness,HIG,SL
Auchterneed,Auchterneed,HIG,SL
Auckingill,Auckingill,HIG,SL
Auldearn,Auldearn,HIG,SL
Aultbea,Aultbea,HIG,SL
Aultgrishin,Aultgrishin,HIG,SL
Aultivullin,Aultivullin,HIG,SL
Aultnaharrie,Aultnaharrie,HIG,SL
Aviemore,Aviemore,HIG,SL
Avoch,Avoch,HIG,SL
Backie,Backie,HIG,SL
Backies,Backies,HIG,SL
Badbea,Badbea,HIG,SL
Badcall,Badcall,HIG,SL
Badcall,Badcall,HIG,SL
Badcaul,Badcaul,HIG,SL
Badenscallie,Badenscallie,HIG,SL
Badluachrach,Badluachrach,HIG,SL
Badluchrach,Badluchrach,HIG,SL
Badrallach,Badrallach,HIG,SL
Baladie,Baladie,HIG,SL
Balaldie,Balaldie,HIG,SL
Balavil,Balavil,HIG,SL
Balblair,Balblair,HIG,SL
Balblair,Balblair,HIG,SL
Balchladich,Balchladich,HIG,SL
Balintore,Balintore,HIG,SL
Ballachuhsh,Ballachuhsh,HIG,SL
Ballachulish,Ballachulish,HIG,SL
Ballachulist,Ballachulist,HIG,SL
Ballchladdich,Ballchladdich,HIG,SL
Ballcladdich,Ballcladdich,HIG,SL
Balmacara,Balmacara,HIG,SL
Balmacarra,Balmacarra,HIG,SL
Balmakiel,Balmakiel,HIG,SL
Balmore,Balmore,HIG,SL
Balnacarn,Balnacarn,HIG,SL
Balnakeil,Balnakeil,HIG,SL
Balnakiel,Balnakiel,HIG,SL
Banavie,Banavie,HIG,SL
Barachie,Barachie,HIG,SL
Barbaraville,Barbaraville,HIG,SL
Barevan,Barevan,HIG,SL
Barr,Barr,HIG,SL
Barrisdale,Barrisdale,HIG,SL
Bearnock,Bearnock,HIG,SL
Beauly,Beauly,HIG,SL
Belladrum,Belladrum,HIG,SL
Belleville,Belleville,HIG,SL
Belloch,Belloch,HIG,SL
Belmaduthy,Belmaduthy,HIG,SL
Bernera,Bernera,HIG,SL
Bernisdale,Bernisdale,HIG,SL
Berriedale,Berriedale,HIG,SL
Bettyhill,Bettyhill,HIG,SL
BigSand,BigSand,HIG,SL
Bilbster,Bilbster,HIG,SL
Blaich,Blaich,HIG,SL
Blain,Blain,HIG,SL
Boath,Boath,HIG,SL
BoatofGarten,BoatofGarten,HIG,SL
Bohenie,Bohenie,HIG,SL
Bohuntine,Bohuntine,HIG,SL
Boleskine,Boleskine,HIG,SL
BonarBridge,BonarBridge,HIG,SL
Bonnavoulin,Bonnavoulin,HIG,SL
Boreraig,Boreraig,HIG,SL
Borgue,Borgue,HIG,SL
Borreraig,Borreraig,HIG,SL
Borve,Borve,HIG,SL
Bower,Bower,HIG,SL
Bowermadden,Bowermadden,HIG,SL
Bowertower,Bowertower,HIG,SL
Bracadale,Bracadale,HIG,SL
Brackley,Brackley,HIG,SL
Brackloch,Brackloch,HIG,SL
Bracora,Bracora,HIG,SL
Braekish,Braekish,HIG,SL
Braemore,Braemore,HIG,SL
Brawl,Brawl,HIG,SL
Breakish,Breakish,HIG,SL
Breakloch,Breakloch,HIG,SL
Bridgend,Bridgend,HIG,SL
BridgeofRoy,BridgeofRoy,HIG,SL
Broadford,Broadford,HIG,SL
Brochel,Brochel,HIG,SL
Brora,Brora,HIG,SL
Brough,Brough,HIG,SL
Bualintur,Bualintur,HIG,SL
Bunavullin,Bunavullin,HIG,SL
Bundalloch,Bundalloch,HIG,SL
Calligarry,Calligarry,HIG,SL
Calrossie,Calrossie,HIG,SL
Camasterach,Camasterach,HIG,SL
Camastianavaig,Camastianavaig,HIG,SL
Camasunary,Camasunary,HIG,SL
Campbelltown,Campbelltown,HIG,SL
Canisbay,Canisbay,HIG,SL
Cannich,Cannich,HIG,SL
Caradal,Caradal,HIG,SL
Carbost,Carbost,HIG,SL
Carnach,Carnach,HIG,SL
Carndearg,Carndearg,HIG,SL
Carnoch,Carnoch,HIG,SL
Carrbridge,Carrbridge,HIG,SL
Castletown,Castletown,HIG,SL
Catlodge,Catlodge,HIG,SL
Cawdor,Cawdor,HIG,SL
Cilmalieu,Cilmalieu,HIG,SL
Clachtoll,Clachtoll,HIG,SL
Clashmore,Clashmore,HIG,SL
Clashnessie,Clashnessie,HIG,SL
Cleadale,Cleadale,HIG,SL
Clibreck,Clibreck,HIG,SL
Clovulin,Clovulin,HIG,SL
Clovullin,Clovullin,HIG,SL
Clunas,Clunas,HIG,SL
Clune,Clune,HIG,SL
Clunes,Clunes,HIG,SL
Clyne,Clyne,HIG,SL
Clynekirkton,Clynekirkton,HIG,SL
Coillemore,Coillemore,HIG,SL
Coillore,Coillore,HIG,SL
Colbost,Colbost,HIG,SL
ConanBridge,ConanBridge,HIG,SL
Cononbridge,Cononbridge,HIG,SL
Contin,Contin,HIG,SL
Corpach,Corpach,HIG,SL
Corran,Corran,HIG,SL
Corran,Corran,HIG,SL
Corrimany,Corrimany,HIG,SL
Corrimony,Corrimony,HIG,SL
Corrlarach,Corrlarach,HIG,SL
Corrybrough,Corrybrough,HIG,SL
Coul,Coul,HIG,SL
Coulags,Coulags,HIG,SL
Coulmore,Coulmore,HIG,SL
Courthill,Courthill,HIG,SL
Cove,Cove,HIG,SL
Craggie,Craggie,HIG,SL
Craig,Craig,HIG,SL
Craig,Craig,HIG,SL
Craskie,Craskie,HIG,SL
Creich,Creich,HIG,SL
Croachy,Croachy,HIG,SL
Croick,Croick,HIG,SL
Cromarty,Cromarty,HIG,SL
Cromdale,Cromdale,HIG,SL
Crossburn,Crossburn,HIG,SL
Crosskirk,Crosskirk,HIG,SL
Croy,Croy,HIG,SL
Cuaig,Cuaig,HIG,SL
Cuil,Cuil,HIG,SL
Culbokie,Culbokie,HIG,SL
Culkein,Culkein,HIG,SL
Culmailie,Culmailie,HIG,SL
Culmaily,Culmaily,HIG,SL
Culrain,Culrain,HIG,SL
Curr,Curr,HIG,SL
Dalchreichart,Dalchreichart,HIG,SL
Dalcross,Dalcross,HIG,SL
Dalelea,Dalelea,HIG,SL
Dalelia,Dalelia,HIG,SL
Dalnahaitnach,Dalnahaitnach,HIG,SL
Dalness,Dalness,HIG,SL
Dalroy,Dalroy,HIG,SL
Dalvey,Dalvey,HIG,SL
Dalwhinnie,Dalwhinnie,HIG,SL
Derraid,Derraid,HIG,SL
Diabaig,Diabaig,HIG,SL
Dibaig,Dibaig,HIG,SL
Dibidil,Dibidil,HIG,SL
Dingwall,Dingwall,HIG,SL
Dores,Dores,HIG,SL
Dornie,Dornie,HIG,SL
Dornoch,Dornoch,HIG,SL
Dorrery,Dorrery,HIG,SL
Dounreay,Dounreay,HIG,SL
Drimnin,Drimnin,HIG,SL
Drumbeg,Drumbeg,HIG,SL
Drumfearn,Drumfearn,HIG,SL
Drumgask,Drumgask,HIG,SL
Drummin,Drummin,HIG,SL
Drumnadrochit,Drumnadrochit,HIG,SL
Drynoch,Drynoch,HIG,SL
Duirinish,Duirinish,HIG,SL
Duisky,Duisky,HIG,SL
Dulsie,Dulsie,HIG,SL
Dunan,Dunan,HIG,SL
Dunbeath,Dunbeath,HIG,SL
Dundreggan,Dundreggan,HIG,SL
Dundulloch,Dundulloch,HIG,SL
Dunnet,Dunnet,HIG,SL
Dunreay,Dunreay,HIG,SL
Dunvegan,Dunvegan,HIG,SL
Durness,Durness,HIG,SL
Duthil,Duthil,HIG,SL
Eabost,Eabost,HIG,SL
Earlish,Earlish,HIG,SL
Eassifern,Eassifern,HIG,SL
EastCanisbay,EastCanisbay,HIG,SL
EastCroachy,EastCroachy,HIG,SL
EasterClynekirkton,EasterClynekirkton,HIG,SL
EasterFearn,EasterFearn,HIG,SL
EasterRarichie,EasterRarichie,HIG,SL
EasterUrray,EasterUrray,HIG,SL
EastLaroch,EastLaroch,HIG,SL
Edderton,Edderton,HIG,SL
Edinbain,Edinbain,HIG,SL
Eil,Eil,HIG,SL
Elgol,Elgol,HIG,SL
Elie,Elie,HIG,SL
Elphin,Elphin,HIG,SL
Embo,Embo,HIG,SL
Erbusag,Erbusag,HIG,SL
Erbusaig,Erbusaig,HIG,SL
Erradale,Erradale,HIG,SL
Errogie,Errogie,HIG,SL
Eskadale,Eskadale,HIG,SL
Ethie,Ethie,HIG,SL
Etteridge,Etteridge,HIG,SL
Evanton,Evanton,HIG,SL
Evelix,Evelix,HIG,SL
Eyre,Eyre,HIG,SL
Faillie,Faillie,HIG,SL
Farr,Farr,HIG,SL
Faskadale,Faskadale,HIG,SL
Fasnakyle,Fasnakyle,HIG,SL
Fassfern,Fassfern,HIG,SL
Fearn,Fearn,HIG,SL
Fearnmore,Fearnmore,HIG,SL
Ferness,Ferness,HIG,SL
Fernilea,Fernilea,HIG,SL
Feshiebridge,Feshiebridge,HIG,SL
Fiskavaig,Fiskavaig,HIG,SL
Fiunary,Fiunary,HIG,SL
Flashader,Flashader,HIG,SL
Flodigarry,Flodigarry,HIG,SL
Fodderty,Fodderty,HIG,SL
Forse,Forse,HIG,SL
Forsinain,Forsinain,HIG,SL
Forsinard,Forsinard,HIG,SL
FortAugustus,FortAugustus,HIG,SL
FortGeorge,FortGeorge,HIG,SL
Fortrose,Fortrose,HIG,SL
FortWilliam,FortWilliam,HIG,SL
Foyers,Foyers,HIG,SL
Freswick,Freswick,HIG,SL
FuenaryHouse,FuenaryHouse,HIG,SL
FunaryHouse,FunaryHouse,HIG,SL
Gairloch,Gairloch,HIG,SL
Gairlochy,Gairlochy,HIG,SL
Gallanach,Gallanach,HIG,SL
Galmisdale,Galmisdale,HIG,SL
Galtrigill,Galtrigill,HIG,SL
Garbad,Garbad,HIG,SL
Garbat,Garbat,HIG,SL
Garrafad,Garrafad,HIG,SL
Garvan,Garvan,HIG,SL
Garve,Garve,HIG,SL
Geary,Geary,HIG,SL
Gills,Gills,HIG,SL
Glenborrodale,Glenborrodale,HIG,SL
Glenceitlein,Glenceitlein,HIG,SL
Glencripesdale,Glencripesdale,HIG,SL
Glendibadle,Glendibadle,HIG,SL
Glenelg,Glenelg,HIG,SL
Glenfield,Glenfield,HIG,SL
Glenfinnan,Glenfinnan,HIG,SL
Glenmore,Glenmore,HIG,SL
Glenmore,Glenmore,HIG,SL
Glenrossal,Glenrossal,HIG,SL
Glenurguhart,Glenurguhart,HIG,SL
Golspie,Golspie,HIG,SL
Gordonbush,Gordonbush,HIG,SL
Gorstan,Gorstan,HIG,SL
Gortencorn,Gortencorn,HIG,SL
Gorteneorn,Gorteneorn,HIG,SL
Gortenfern,Gortenfern,HIG,SL
Gortoncorn,Gortoncorn,HIG,SL
Gortonfern,Gortonfern,HIG,SL
Grantown,Grantown,HIG,SL
GrantownonSpey,GrantownonSpey,HIG,SL
Greenfield,Greenfield,HIG,SL
Greenland,Greenland,HIG,SL
Greshornish,Greshornish,HIG,SL
Gruamabeag,Gruamabeag,HIG,SL
Grubbeg,Grubbeg,HIG,SL
Grumbeg,Grumbeg,HIG,SL
Halistra,Halistra,HIG,SL
Halkirk,Halkirk,HIG,SL
Hallin,Hallin,HIG,SL
Heilam,Heilam,HIG,SL
Heilem,Heilem,HIG,SL
Heilim,Heilim,HIG,SL
Helmsdale,Helmsdale,HIG,SL
HillofFearn,HillofFearn,HIG,SL
Hilltown,Hilltown,HIG,SL
HiltonofCadboll,HiltonofCadboll,HIG,SL
Huna,Huna,HIG,SL
Husabost,Husabost,HIG,SL
Idrigil,Idrigil,HIG,SL
Inch-na-damff,Inch-na-damff,HIG,SL
Inchlaggan,Inchlaggan,HIG,SL
Inchnadamph,Inchnadamph,HIG,SL
Insh,Insh,HIG,SL
Inshes,Inshes,HIG,SL
Inver,Inver,HIG,SL
Inverailort,Inverailort,HIG,SL
Inveralligin,Inveralligin,HIG,SL
Inveran,Inveran,HIG,SL
Inverasdale,Inverasdale,HIG,SL
Inverbroom,Inverbroom,HIG,SL
Invercannich,Invercannich,HIG,SL
Invercassley,Invercassley,HIG,SL
Invercoe,Invercoe,HIG,SL
Inverdruie,Inverdruie,HIG,SL
Inverfarigaig,Inverfarigaig,HIG,SL
Invergarry,Invergarry,HIG,SL
Invergordon,Invergordon,HIG,SL
Inverguseran,Inverguseran,HIG,SL
Inverie,Inverie,HIG,SL
Inverinate,Inverinate,HIG,SL
Inverinyate,Inverinyate,HIG,SL
Inverkirkaig,Inverkirkaig,HIG,SL
Inverlael,Inverlael,HIG,SL
Inverlaidnan,Inverlaidnan,HIG,SL
Inverlair,Inverlair,HIG,SL
InverMallie,InverMallie,HIG,SL
Invermoriston,Invermoriston,HIG,SL
Invermorriston,Invermorriston,HIG,SL
Invernaver,Invernaver,HIG,SL
Inverness,Inverness,HIG,SL
Inversanda,Inversanda,HIG,SL
Invershiel,Invershiel,HIG,SL
Invershin,Invershin,HIG,SL
Inverwick,Inverwick,HIG,SL
Isleornsay,Isleornsay,HIG,SL
Jamestown,Jamestown,HIG,SL
Janetstown,Janetstown,HIG,SL
JeanTown,JeanTown,HIG,SL
Jemimaville,Jemimaville,HIG,SL
Kealdale,Kealdale,HIG,SL
Keiss,Keiss,HIG,SL
Kenmore,Kenmore,HIG,SL
Kentallen,Kentallen,HIG,SL
Kentra,Kentra,HIG,SL
Keoldale,Keoldale,HIG,SL
Kerrysdale,Kerrysdale,HIG,SL
Kessock,Kessock,HIG,SL
Kilbride,Kilbride,HIG,SL
Kilchoan,Kilchoan,HIG,SL
Kildonan,Kildonan,HIG,SL
Kildonan,Kildonan,HIG,SL
Kildonnan,Kildonnan,HIG,SL
Kilfinnan,Kilfinnan,HIG,SL
Killilan,Killilan,HIG,SL
Kilmaluag,Kilmaluag,HIG,SL
Kilmaluaig,Kilmaluaig,HIG,SL
Kilmarie,Kilmarie,HIG,SL
Kilmorack,Kilmorack,HIG,SL
Kilmore,Kilmore,HIG,SL
Kilmory,Kilmory,HIG,SL
Kilmory,Kilmory,HIG,SL
Kilmote,Kilmote,HIG,SL
Kilmuir,Kilmuir,HIG,SL
Kilmuir,Kilmuir,HIG,SL
Kilmuir,Kilmuir,HIG,SL
Kilmuir,Kilmuir,HIG,SL
Kilournan,Kilournan,HIG,SL
Kilvaxter,Kilvaxter,HIG,SL
Kinbrace,Kinbrace,HIG,SL
Kincardine,Kincardine,HIG,SL
Kincraig,Kincraig,HIG,SL
Kingsburgh,Kingsburgh,HIG,SL
Kingussie,Kingussie,HIG,SL
Kinloch,Kinloch,HIG,SL
Kinloch,Kinloch,HIG,SL
Kinloch-Ailort,Kinloch-Ailort,HIG,SL
Kinlochbervie,Kinlochbervie,HIG,SL
Kinlocheil,Kinlocheil,HIG,SL
Kinlochewe,Kinlochewe,HIG,SL
Kinlochleven,Kinlochleven,HIG,SL
Kinlochmoidart,Kinlochmoidart,HIG,SL
Kinlochmore,Kinlochmore,HIG,SL
Kinlochteacuis,Kinlochteacuis,HIG,SL
Kinrara,Kinrara,HIG,SL
Kintail,Kintail,HIG,SL
Kintradwell,Kintradwell,HIG,SL
Kirkhill,Kirkhill,HIG,SL
Kirkton,Kirkton,HIG,SL
Kirtomy,Kirtomy,HIG,SL
Kishorn,Kishorn,HIG,SL
Klibreck,Klibreck,HIG,SL
Kmbrace,Kmbrace,HIG,SL
Knockan,Knockan,HIG,SL
Knockbain,Knockbain,HIG,SL
Knockfin,Knockfin,HIG,SL
Kyleakin,Kyleakin,HIG,SL
KyleofLochalsh,KyleofLochalsh,HIG,SL
KyleofLochash,KyleofLochash,HIG,SL
Kylerhea,Kylerhea,HIG,SL
Kylestrome,Kylestrome,HIG,SL
Laggan,Laggan,HIG,SL
Laid,Laid,HIG,SL
Laide,Laide,HIG,SL
Lairg,Lairg,HIG,SL
Langwell,Langwell,HIG,SL
Laroch,Laroch,HIG,SL
Latheron,Latheron,HIG,SL
Leckmelm,Leckmelm,HIG,SL
Leckmeln,Leckmeln,HIG,SL
Ledbeg,Ledbeg,HIG,SL
